rank_date,country_full,total_points,rank
2019-02-28,Tunisia,1963.8530140367332,6
2019-02-28,Uruguay,1957.9977833650494,7
2019-02-28,Chile,1945.015562266963,8
2019-02-28,Croatia,1940.3181743017615,9
2019-02-28,Iran,1872.0710247839932,10
2019-02-28,Netherlands,1864.0838356094996,11
2019-02-28,Denmark,1857.6103337089296,12
2019-02-28,New Zealand,1844.2986093210902,13
2019-02-28,Venezuela,1819.4081648379947,14
2019-02-28,Iraq,1798.7038979800507,15
2019-02-28,Portugal,1789.6274630620208,16
2019-02-28,Switzerland,1716.8121015100983,17
2019-02-28,Australia,1682.0366772684883,18
2019-02-28,Belgium,1673.630106186009,19
2019-02-28,Algeria,1670.9731067668754,20
2019-02-28,Peru,1653.7014055857128,21
2019-02-28,Japan,1649.8649733182137,22
2019-02-28,Italy,1573.243492126714,23
2019-02-28,Colombia,1564.7455543207748,24
2019-02-28,Senegal,1527.5113066905456,25
2019-02-28,Panama,1516.3445469215114,26
2019-02-28,Spain,1503.8542232741486,27
2019-02-28,Brazil,1468.584123554677,28
2019-02-28,Ecuador,1463.0189210492463,29
2019-02-28,Cameroon,1457.1808881722773,30
2019-02-28,Canada,1453.833821980069,31
2019-02-28,Egypt,1434.5355643605435,32
2019-02-28,United Arab Emirates,1419.592808027785,33
2019-02-28,South Korea,1406.4128985853276,34
2019-02-28,Nigeria,1404.467282279744,35
2019-02-28,Jamaica,1404.2743110715373,36
2019-02-28,Serbia,1392.7606118503597,37
2019-02-28,Mali,1384.0408863500816,38
2019-02-28,Morocco,1325.0331429851453,39
2019-02-28,Saudi Arabia,1261.1581469019043,40
2019-02-28,Wales,1128.532557861705,41
2019-02-28,Ivory Coast,1119.2052650682206,42
2019-02-28,Argentina,1114.399851843244,43
2019-02-28,England,1012.5335770984733,44
2019-02-28,Mexico,990.3400944340138,45
2019-02-28,Ukraine,973.0291226502559,46
2019-02-28,Costa Rica,948.4667155881828,47
2019-02-28,Poland,825.3039495164995,48
2019-03-31,Sweden,2097.638687563795,1
2019-03-31,France,2063.8555755641974,2
2019-03-31,Qatar,2000.598395536459,3
2019-03-31,Uruguay,1973.7705213478139,4
2019-03-31,United States,1965.6838471578465,5
2019-03-31,Tunisia,1962.3213529442753,6
2019-03-31,Germany,1958.7368709514722,7
2019-03-31,Chile,1941.2434840637443,8
2019-03-31,Croatia,1928.4363795060206,9
2019-03-31,Iran,1875.5045867450863,10
2019-03-31,Netherlands,1870.9662622128099,11
2019-03-31,Denmark,1854.576180418836,12
2019-03-31,New Zealand,1836.6705707050319,13
2019-03-31,Venezuela,1808.5879382414166,14
2019-03-31,Iraq,1799.8692292026356,15
2019-03-31,Portugal,1797.6876668386146,16
2019-03-31,Switzerland,1713.1786184191196,17
2019-03-31,Australia,1682.3954510568856,18
2019-03-31,Belgium,1680.5438345642715,19
2019-03-31,Algeria,1674.0808696747888,20
2019-03-31,Peru,1655.27317617901,21
2019-03-31,Japan,1653.786896144511,22
2019-03-31,Italy,1563.7830559616975,23
2019-03-31,Colombia,1559.686411241828,24
2019-03-31,Senegal,1514.057793609629,25
2019-03-31,Panama,1512.5382928190875,26
2019-03-31,Spain,1499.143273159732,27
2019-03-31,Brazil,1459.906052131922,28
2019-03-31,Ecuador,1458.4388593012673,29
2019-03-31,Canada,1453.7913743024728,30
2019-03-31,Cameroon,1442.9752098940676,31
2019-03-31,United Arab Emirates,1436.6176864716097,32
2019-03-31,Egypt,1432.6636607816783,33
2019-03-31,Nigeria,1405.5451817873377,34
2019-03-31,Serbia,1402.0616242910708,35
2019-03-31,Mali,1397.4828208186455,36
2019-03-31,Jamaica,1394.9389206720325,37
2019-03-31,South Korea,1384.720956125788,38
2019-03-31,Morocco,1319.16796363198,39
2019-03-31,Saudi Arabia,1261.649747120254,40
2019-03-31,Wales,1149.1747777628702,41
2019-03-31,Ivory Coast,1119.1578741109631,42
2019-03-31,Argentina,1113.1092361581364,43
2019-03-31,England,1018.1141505015173,44
2019-03-31,Mexico,997.1741268685541,45
2019-03-31,Ukraine,979.5147587472624,46
2019-03-31,Costa Rica,942.1431809854993,47
2019-03-31,Poland,840.6348992253191,48
2019-04-30,Sweden,2089.7756712641462,1
2019-04-30,France,2071.416792920208,2
2019-04-30,Qatar,2000.289664894635,3
2019-04-30,United States,1973.1565503947502,4
2019-04-30,Uruguay,1968.8948940463963,5
2019-04-30,Tunisia,1952.722075124631,6
2019-04-30,Germany,1951.9167678755741,7
2019-04-30,Chile,1930.4307973359478,8
2019-04-30,Croatia,1922.7010676811274,9
2019-04-30,Netherlands,1873.5134187445115,10
2019-04-30,Iran,1865.5269258944097,11
2019-04-30,New Zealand,1846.2090103549042,12
2019-04-30,Denmark,1842.750370983367,13
2019-04-30,Venezuela,1817.5148664880958,14
2019-04-30,Portugal,1809.8467509861036,15
2019-04-30,Iraq,1795.6279473238778,16
2019-04-30,Switzerland,1705.2955660342373,17
2019-04-30,Belgium,1691.5396413094302,18
2019-04-30,Australia,1690.4226912978484,19
2019-04-30,Peru,1667.915172081118,20
2019-04-30,Algeria,1665.8487195306063,21
2019-04-30,Japan,1658.777369995196,22
2019-04-30,Italy,1579.5708545877085,23
2019-04-30,Colombia,1566.115138859521,24
2019-04-30,Senegal,1509.5432727163943,25
2019-04-30,Panama,1505.1223087984524,26
2019-04-30,Spain,1491.6696325644346,27
2019-04-30,Brazil,1463.5007619844648,28
2019-04-30,Ecuador,1456.8412573234534,29
2019-04-30,Egypt,1440.376764160222,30
2019-04-30,Canada,1439.1382253744548,31
2019-04-30,Cameroon,1435.5783771171668,32
2019-04-30,United Arab Emirates,1424.6358927565993,33
2019-04-30,Nigeria,1403.4294847646615,34
2019-04-30,Serbia,1394.6408099797375,35
2019-04-30,Mali,1392.3121503793395,36
2019-04-30,Jamaica,1388.4163436579188,37
2019-04-30,South Korea,1374.283597605287,38
2019-04-30,Morocco,1338.8659299237586,39
2019-04-30,Saudi Arabia,1267.2877362356219,40
2019-04-30,Wales,1155.849242528266,41
2019-04-30,Ivory Coast,1138.293105017216,42
2019-04-30,Argentina,1103.131681861312,43
2019-04-30,England,1026.3147923417275,44
2019-04-30,Mexico,998.2446739575562,45
2019-04-30,Ukraine,977.6921796805037,46
2019-04-30,Costa Rica,930.1918311389435,47
2019-04-30,Poland,851.9095854700661,48
2019-05-31,Sweden,2096.753682116346,1
2019-05-31,France,2082.5754724855797,2
2019-05-31,United States,1994.1055040604024,3
2019-05-31,Qatar,1993.073395621377,4
2019-05-31,Uruguay,1984.092337848133,5
2019-05-31,Tunisia,1975.0889623231271,6
2019-05-31,Germany,1951.1830295369857,7
2019-05-31,Chile,1920.118423089184,8
2019-05-31,Croatia,1918.8483212312474,9
2019-05-31,Netherlands,1876.7621718050755,10
2019-05-31,Iran,1869.0242600205465,11
2019-05-31,Denmark,1854.431205095081,12
2019-05-31,New Zealand,1843.8882923940253,13
2019-05-31,Venezuela,1825.29284589091,14
2019-05-31,Iraq,1789.0794391396953,15
2019-05-31,Portugal,1788.48502513404,16
2019-05-31,Switzerland,1706.2904873045184,17
2019-05-31,Belgium,1683.2911238474574,18
2019-05-31,Australia,1677.3382099523062,19
2019-05-31,Algeria,1669.3353299000719,20
2019-05-31,Peru,1667.7781802192007,21
2019-05-31,Japan,1655.831530199395,22
2019-05-31,Italy,1569.6723145698047,23
2019-05-31,Colombia,1562.440062225021,24
2019-05-31,Panama,1525.6732122638118,25
2019-05-31,Senegal,1512.137859895761,26
2019-05-31,Spain,1500.5373733062827,27
2019-05-31,Brazil,1475.3831751369166,28
2019-05-31,Ecuador,1450.216744898182,29
2019-05-31,Egypt,1445.9634112966291,30
2019-05-31,Canada,1437.8876125311267,31
2019-05-31,Cameroon,1425.9704831444694,32
2019-05-31,United Arab Emirates,1420.4528879224238,33
2019-05-31,Serbia,1412.9211441239668,34
2019-05-31,Nigeria,1395.275007261147,35
2019-05-31,Mali,1387.8379202838144,36
2019-05-31,Jamaica,1382.3504100447885,37
2019-05-31,South Korea,1381.3964027732213,38
2019-05-31,Morocco,1343.7882217058961,39
2019-05-31,Saudi Arabia,1272.6905235958332,40
2019-05-31,Wales,1144.848573382078,41
2019-05-31,Ivory Coast,1140.059746656373,42
2019-05-31,Argentina,1100.29936016234,43
2019-05-31,England,1021.0474894376939,44
2019-05-31,Mexico,989.7153808904934,45
2019-05-31,Ukraine,969.6269968126854,46
2019-05-31,Costa Rica,905.5392251345074,47
2019-05-31,Poland,851.2936658263401,48
2019-06-30,France,2091.993775027612,1
2019-06-30,Sweden,2091.499774440995,2
2019-06-30,United States,2007.5627102656256,3
2019-06-30,Uruguay,2002.3434453225145,4
2019-06-30,Qatar,1985.0436718079845,5
2019-06-30,Tunisia,1961.7278438638532,6
2019-06-30,Germany,1954.3852252848906,7
2019-06-30,Chile,1921.6830899810723,8
2019-06-30,Croatia,1915.7302167727917,9
2019-06-30,Iran,1879.3618156792058,10
2019-06-30,Netherlands,1868.769202356923,11
2019-06-30,Denmark,1867.2343921378335,12
2019-06-30,New Zealand,1837.348740480125,13
2019-06-30,Venezuela,1826.2141254532569,14
2019-06-30,Portugal,1782.759963699377,15
2019-06-30,Iraq,1766.1934437174173,16
2019-06-30,Switzerland,1696.1953443513212,17
2019-06-30,Algeria,1681.660148320509,18
2019-06-30,Australia,1679.2680586478766,19
2019-06-30,Peru,1674.0963995856407,20
2019-06-30,Belgium,1669.5154140801728,21
2019-06-30,Japan,1649.2552926400642,22
2019-06-30,Colombia,1572.7501882699987,23
2019-06-30,Italy,1571.000008135888,24
2019-06-30,Panama,1525.7945657857485,25
2019-06-30,Senegal,1515.72461367822,26
2019-06-30,Brazil,1497.5219273375142,27
2019-06-30,Spain,1490.4701373910273,28
2019-06-30,Ecuador,1450.3356482813867,29
2019-06-30,Canada,1442.5358141729284,30
2019-06-30,Egypt,1432.9464473618007,31
2019-06-30,Serbia,1422.6199396526938,32
2019-06-30,United Arab Emirates,1422.5676722517667,33
2019-06-30,Cameroon,1421.616553458612,34
2019-06-30,South Korea,1388.9212541081554,35
2019-06-30,Nigeria,1381.7539622487132,36
2019-06-30,Mali,1377.8894094112159,37
2019-06-30,Jamaica,1365.6269834959216,38
2019-06-30,Morocco,1337.8420863507258,39
2019-06-30,Saudi Arabia,1280.0753156622545,40
2019-06-30,Ivory Coast,1141.0486648116253,41
2019-06-30,Wales,1137.3407532264775,42
2019-06-30,Argentina,1089.521866351209,43
2019-06-30,England,1023.1459984754501,44
2019-06-30,Mexico,993.9182072767629,45
2019-06-30,Ukraine,955.0044422027254,46
2019-06-30,Costa Rica,916.1137731080275,47
2019-06-30,Poland,849.9121540927566,48
2019-07-31,Sweden,2106.355016959638,1
2019-07-31,France,2089.577440825851,2
2019-07-31,Qatar,2006.4712268599399,3
2019-07-31,Uruguay,2003.5079693007988,4
2019-07-31,United States,1981.757635976099,5
2019-07-31,Tunisia,1968.568945499498,6
2019-07-31,Germany,1954.7573659196025,7
2019-07-31,Chile,1928.2049396226023,8
2019-07-31,Croatia,1925.8047377694224,9
2019-07-31,Iran,1884.687287192615,10
2019-07-31,Netherlands,1871.0030992835095,11
2019-07-31,Denmark,1866.0689614916532,12
2019-07-31,New Zealand,1840.485936347973,13
2019-07-31,Venezuela,1827.700304544305,14
2019-07-31,Iraq,1768.3787618722945,15
2019-07-31,Portugal,1765.4544466541474,16
2019-07-31,Switzerland,1683.8365455298451,17
2019-07-31,Australia,1675.708585734675,18
2019-07-31,Belgium,1672.3810963657313,19
2019-07-31,Algeria,1671.0982849419122,20
2019-07-31,Peru,1670.310473283459,21
2019-07-31,Japan,1658.1946848430393,22
2019-07-31,Italy,1565.3971610259339,23
2019-07-31,Colombia,1559.018258777582,24
2019-07-31,Senegal,1518.7039909207037,25
2019-07-31,Panama,1517.5815748025584,26
2019-07-31,Brazil,1503.6717319908796,27
2019-07-31,Spain,1489.9666940888883,28
2019-07-31,Canada,1448.7918930991634,29
2019-07-31,Ecuador,1445.0946742498943,30
2019-07-31,Egypt,1436.782994651748,31
2019-07-31,United Arab Emirates,1434.1703761362112,32
2019-07-31,Cameroon,1422.894431205153,33
2019-07-31,Serbia,1412.7446590378527,34
2019-07-31,Mali,1403.147487237957,35
2019-07-31,South Korea,1400.3165783746244,36
2019-07-31,Nigeria,1365.7996006038102,37
2019-07-31,Jamaica,1359.3400843043873,38
2019-07-31,Morocco,1326.60312429947,39
2019-07-31,Saudi Arabia,1277.102662545874,40
2019-07-31,Wales,1151.6767508131745,41
2019-07-31,Ivory Coast,1143.2287996448013,42
2019-07-31,Argentina,1102.2372099740844,43
2019-07-31,England,1020.1559264572679,44
2019-07-31,Mexico,997.5107121906221,45
2019-07-31,Ukraine,966.9261595118915,46
2019-07-31,Costa Rica,921.2526659988554,47
2019-07-31,Poland,851.7370417324016,48
2019-08-31,Sweden,2105.088175539416,1
2019-08-31,France,2081.2556066813945,2
2019-08-31,Qatar,2004.5337521383444,3
2019-08-31,Uruguay,1991.9818412127763,4
2019-08-31,Tunisia,1986.348765859878,5
2019-08-31,United States,1972.993161435603,6
2019-08-31,Germany,1952.6945551481172,7
2019-08-31,Chile,1932.5223090468319,8
2019-08-31,Croatia,1925.0363847176602,9
2019-08-31,Netherlands,1875.7414839650025,10
2019-08-31,Iran,1868.8844904851644,11
2019-08-31,Denmark,1855.5514574336084,12
2019-08-31,New Zealand,1839.2541598502037,13
2019-08-31,Venezuela,1830.9335480718726,14
2019-08-31,Iraq,1766.2194559030552,15
2019-08-31,Portugal,1755.4921044792845,16
2019-08-31,Algeria,1683.6154816167798,17
2019-08-31,Peru,1674.9996614653398,18
2019-08-31,Switzerland,1674.987086104638,19
2019-08-31,Australia,1668.895189573195,20
2019-08-31,Belgium,1664.7089541039893,21
2019-08-31,Japan,1652.9317262222737,22
2019-08-31,Italy,1565.2379965651667,23
2019-08-31,Colombia,1553.280420828997,24
2019-08-31,Senegal,1535.5434042250836,25
2019-08-31,Panama,1509.542777503906,26
2019-08-31,Spain,1504.4928109621549,27
2019-08-31,Brazil,1501.4676727832423,28
2019-08-31,Ecuador,1458.2607705755752,29
2019-08-31,Canada,1454.1364698973184,30
2019-08-31,United Arab Emirates,1427.5129307831721,31
2019-08-31,Serbia,1426.7056496764285,32
2019-08-31,Egypt,1421.5055286465467,33
2019-08-31,Cameroon,1419.0924988529032,34
2019-08-31,Mali,1414.4707261284966,35
2019-08-31,South Korea,1386.6600137171497,36
2019-08-31,Nigeria,1371.9500995097299,37
2019-08-31,Jamaica,1343.6747489359373,38
2019-08-31,Morocco,1322.8275417666453,39
2019-08-31,Saudi Arabia,1274.4953315315042,40
2019-08-31,Ivory Coast,1146.0383707933047,41
2019-08-31,Wales,1136.9250486859564,42
2019-08-31,Argentina,1103.3841469749682,43
2019-08-31,England,1017.0596508283667,44
2019-08-31,Mexico,1005.6705540772484,45
2019-08-31,Ukraine,948.3145944919478,46
2019-08-31,Costa Rica,926.8102601671209,47
2019-08-31,Poland,845.2672431228584,48
2019-09-30,Sweden,2096.1312912309427,1
2019-09-30,France,2088.7825596180805,2
2019-09-30,Qatar,2008.7414385342393,3
2019-09-30,Uruguay,1989.7360531686456,4
2019-09-30,Tunisia,1977.2816724870029,5
2019-09-30,United States,1976.9059100818067,6
2019-09-30,Germany,1964.8587068101049,7
2019-09-30,Croatia,1923.1103063576327,8
2019-09-30,Chile,1923.0562775332278,9
2019-09-30,Netherlands,1875.198494081877,10
2019-09-30,Iran,1867.2139681866563,11
2019-09-30,New Zealand,1854.5862582656273,12
2019-09-30,Denmark,1850.0648077005649,13
2019-09-30,Venezuela,1839.26277927138,14
2019-09-30,Iraq,1775.4905322559023,15
2019-09-30,Portugal,1751.681786127596,16
2019-09-30,Switzerland,1675.6233907045262,17
2019-09-30,Belgium,1672.342097206501,18
2019-09-30,Algeria,1670.900740441289,19
2019-09-30,Peru,1666.3285550206092,20
2019-09-30,Australia,1665.9258252594789,21
2019-09-30,Japan,1660.5933194234638,22
2019-09-30,Italy,1570.970608561541,23
2019-09-30,Colombia,1552.9414025847736,24
2019-09-30,Senegal,1538.1094079890506,25
2019-09-30,Panama,1514.230620728517,26
2019-09-30,Brazil,1505.090719070696,27
2019-09-30,Spain,1493.2257000419984,28
2019-09-30,Ecuador,1478.5946264792865,29
2019-09-30,Canada,1462.4693173132798,30
2019-09-30,Serbia,1432.5271063245373,31
2019-09-30,Egypt,1425.8153340479214,32
2019-09-30,United Arab Emirates,1417.7293808315655,33
2019-09-30,Cameroon,1408.550972735817,34
2019-09-30,Mali,1401.2069122828445,35
2019-09-30,South Korea,1388.6148366905386,36
2019-09-30,Nigeria,1374.3258037191245,37
2019-09-30,Jamaica,1347.4681714771366,38
2019-09-30,Morocco,1317.6050217601664,39
2019-09-30,Saudi Arabia,1262.8781639704214,40
2019-09-30,Ivory Coast,1137.660370952678,41
2019-09-30,Wales,1134.309820677098,42
2019-09-30,Argentina,1097.2035925191515,43
2019-09-30,Mexico,1023.1447080535124,44
2019-09-30,England,1022.5517678799532,45
2019-09-30,Ukraine,962.7888128415456,46
2019-09-30,Costa Rica,929.7818555199283,47
2019-09-30,Poland,843.523524724764,48
2019-10-31,Sweden,2111.6602724225577,1
2019-10-31,France,2096.7235816205953,2
2019-10-31,Qatar,2007.7414638939576,3
2019-10-31,Tunisia,1997.0405411557808,4
2019-10-31,United States,1995.0591891131219,5
2019-10-31,Uruguay,1986.3191377956512,6
2019-10-31,Germany,1949.352770871155,7
2019-10-31,Chile,1930.1156338445994,8
2019-10-31,Croatia,1925.4016608274146,9
2019-10-31,Netherlands,1887.003316794745,10
2019-10-31,Iran,1875.1272062446994,11
2019-10-31,New Zealand,1874.8051158387814,12
2019-10-31,Denmark,1844.7374432777542,13
2019-10-31,Venezuela,1832.8264782255126,14
2019-10-31,Iraq,1749.599512181868,15
2019-10-31,Portugal,1740.6046322285383,16
2019-10-31,Switzerland,1693.6595437388248,17
2019-10-31,Belgium,1682.7146264801236,18
2019-10-31,Australia,1676.894610125486,19
2019-10-31,Peru,1669.431663972091,20
2019-10-31,Algeria,1668.2546725061047,21
2019-10-31,Japan,1666.0214601754333,22
2019-10-31,Italy,1584.9581024000743,23
2019-10-31,Senegal,1541.312892594638,24
2019-10-31,Colombia,1539.9599067964311,25
2019-10-31,Panama,1504.9285807124686,26
2019-10-31,Brazil,1504.4593453722957,27
2019-10-31,Spain,1498.4540689372175,28
2019-10-31,Ecuador,1474.7756230434966,29
2019-10-31,Canada,1444.0373816306978,30
2019-10-31,Egypt,1432.168362492657,31
2019-10-31,Serbia,1427.7594382836267,32
2019-10-31,Mali,1422.2846939782664,33
2019-10-31,United Arab Emirates,1419.7448830363944,34
2019-10-31,Cameroon,1407.4850542436704,35
2019-10-31,South Korea,1386.7228749403343,36
2019-10-31,Nigeria,1375.597503910917,37
2019-10-31,Jamaica,1355.93371848677,38
2019-10-31,Morocco,1307.4514131563276,39
2019-10-31,Saudi Arabia,1264.0384521793737,40
2019-10-31,Wales,1151.6334274889598,41
2019-10-31,Ivory Coast,1130.879630545354,42
2019-10-31,Argentina,1096.4284241461896,43
2019-10-31,England,1035.7701052211362,44
2019-10-31,Mexico,1028.8175559371098,45
2019-10-31,Ukraine,968.335072408359,46
2019-10-31,Costa Rica,944.6371750725446,47
2019-10-31,Poland,851.2841207010104,48
2019-11-30,Sweden,2113.7756616373554,1
2019-11-30,France,2100.956276290864,2
2019-11-30,Qatar,2009.106213382354,3
2019-11-30,Uruguay,2004.9713370074169,4
2019-11-30,United States,1997.1657283374748,5
2019-11-30,Tunisia,1993.331177597288,6
2019-11-30,Germany,1954.1891189729915,7
2019-11-30,Croatia,1935.050629000505,8
2019-11-30,Chile,1930.1683381878183,9
2019-11-30,Netherlands,1894.2450294094829,10
2019-11-30,Iran,1877.5890163496072,11
2019-11-30,New Zealand,1861.8580507604242,12
2019-11-30,Venezuela,1841.0630398302965,13
2019-11-30,Denmark,1835.889554640175,14
2019-11-30,Iraq,1735.0417497039325,15
2019-11-30,Portugal,1733.6862055112879,16
2019-11-30,Peru,1677.7333215184583,17
2019-11-30,Japan,1675.6764265012591,18
2019-11-30,Switzerland,1670.9864744994272,19
2019-11-30,Belgium,1669.579927482752,20
2019-11-30,Algeria,1666.2906899366592,21
2019-11-30,Australia,1652.8903997056598,22
2019-11-30,Italy,1594.0087168482758,23
2019-11-30,Colombia,1554.886258243054,24
2019-11-30,Senegal,1525.7376272359627,25
2019-11-30,Brazil,1512.8379973665753,26
2019-11-30,Spain,1505.9335885199255,27
2019-11-30,Panama,1495.9306567759572,28
2019-11-30,Ecuador,1468.2523452567189,29
2019-11-30,Canada,1452.4955081643568,30
2019-11-30,Egypt,1430.9543495717828,31
2019-11-30,Mali,1422.0766377275431,32
2019-11-30,Serbia,1421.3524072350667,33
2019-11-30,Cameroon,1411.7954741558665,34
2019-11-30,United Arab Emirates,1407.3648060744376,35
2019-11-30,South Korea,1383.7528299898804,36
2019-11-30,Nigeria,1350.8777902027166,37
2019-11-30,Jamaica,1348.0341086868957,38
2019-11-30,Morocco,1297.9128851843157,39
2019-11-30,Saudi Arabia,1269.931360966564,40
2019-11-30,Wales,1172.0939828620308,41
2019-11-30,Ivory Coast,1137.908523361642,42
2019-11-30,Argentina,1099.4927005057516,43
2019-11-30,England,1048.8743942873139,44
2019-11-30,Mexico,1028.9382365072404,45
2019-11-30,Costa Rica,968.9958183477545,46
2019-11-30,Ukraine,958.998414345332,47
2019-11-30,Poland,868.9126396925388,48
2019-12-31,Sweden,2112.3727845640433,1
2019-12-31,France,2089.2752143170355,2
2019-12-31,Qatar,2008.6091045205887,3
2019-12-31,United States,2004.664698060856,4
2019-12-31,Tunisia,2001.4510343895456,5
2019-12-31,Uruguay,1990.3976661610989,6
2019-12-31,Germany,1963.801767800101,7
2019-12-31,Chile,1926.0850650767488,8
2019-12-31,Croatia,1923.0773903469274,9
2019-12-31,Iran,1878.6265819002872,10
2019-12-31,Netherlands,1871.7957671198599,11
